time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
823850,2021-06-25 14:49:08,36.162638,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.183728,4.921268,90.447509456,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.921268,0,0,359.7, 5.6, 0.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,15.734,131,1070.2322153498,32.152232,14,Waypoint,
823950,2021-06-25 14:49:09,36.16264,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.183728,5.144962,90.996393988,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,5.144962,0,0,359.9, 5.5, 0.4,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,15.734,131,1070.2322153498,32.152232,14,Waypoint,
824060,2021-06-25 14:49:09,36.162642,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.183728,5.14943588,91.547575108,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,5.144962,0,-0.223694,359.9, 5.9, 0.1,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,15.734,131,1070.2322153498,32.152232,14,Waypoint,
824240,2021-06-25 14:49:09,36.162644,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,5.14943588,92.1013809,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,5.144962,0,-0.223694,0, 6, 0.5,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,15.734,131,1070.2322153498,32.152232,14,Waypoint,
824420,2021-06-25 14:49:09,36.162646,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.9324527,92.65748328,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.921268,0.223694,-0.223694,0, 6.3, 0.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,15.734,131,1070.2322153498,32.152232,14,Waypoint,
824590,2021-06-25 14:49:09,36.162648,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.9324527,93.216210332,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.921268,0.223694,-0.223694,0, 6.8, -0.5,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,15.734,131,1070.2322153498,32.152232,14,Waypoint,
824690,2021-06-25 14:49:09,36.16265,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.9324527,93.777233972,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.921268,0.223694,-0.223694,359.8, 7.7, -1.1,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,15.734,131,1070.2322153498,32.152232,14,Waypoint,
824830,2021-06-25 14:49:09,36.162652,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.70204788,94.3405542,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.697574,0,-0.223694,359.7, 8.5, -1.4,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,15.734,131,1070.2322153498,32.152232,14,Waypoint,
825010,2021-06-25 14:49:10,36.162653,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.697574,94.623034524,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.697574,0,0,359.5, 9.1, -1.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,17.008,131,1070.2322153498,32.152232,14,Waypoint,
825160,2021-06-25 14:49:10,36.162655,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.47388,95.189635592,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.47388,0,0,359.3, 10, -0.9,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,17.008,131,1070.2322153498,32.152232,14,Waypoint,
825330,2021-06-25 14:49:10,36.162657,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.47388,95.758533248,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.47388,0,0,359.4, 10.3, 0,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,17.008,131,1070.2322153498,32.152232,14,Waypoint,
825460,2021-06-25 14:49:10,36.162659,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.250186,96.329399408,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0,0,359.7, 9.5, 1.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,17.008,131,1070.2322153498,32.152232,14,Waypoint,
825580,2021-06-25 14:49:10,36.16266,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.25689682,96.61581674,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0.223694,0,0.1, 8.9, 2.7,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,17.008,131,1070.2322153498,32.152232,14,Waypoint,
825750,2021-06-25 14:49:10,36.162662,-96.835395,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.2725554,97.18996374,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0.447388,0,0.5, 7.9, 1.5,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,17.008,131,1070.2322153498,32.152232,14,Waypoint,
825920,2021-06-25 14:49:11,36.162663,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.2725554,97.658795776,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0.447388,0,0.8, 7.1, -1.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,17.008,131,1070.2322153498,32.152232,14,Waypoint,
826040,2021-06-25 14:49:11,36.162665,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.25689682,98.23491128,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0.223694,0,0.5, 7.8, -5,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
826240,2021-06-25 14:49:11,36.162666,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.250186,98.523953284,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0,0,0, 8.9, -5.2,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
826350,2021-06-25 14:49:11,36.162668,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.250186,99.103349628,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0,0,359.8, 9.5, -2.5,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
826520,2021-06-25 14:49:11,36.162669,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.026492,99.393703968,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0,0,359.8, 8.8, -0.7,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
826710,2021-06-25 14:49:11,36.162672,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.026492,100.267719744,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0,0,359.8, 7.8, 0.2,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
826960,2021-06-25 14:49:12,36.162674,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.026492,100.852693516,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0,0,359.8, 8, 0.2,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
827110,2021-06-25 14:49:12,36.162675,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.026492,101.146000612,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0,0,359.8, 8.3, -0.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
827280,2021-06-25 14:49:12,36.162677,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,3.802798,101.73392714,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,3.802798,0,0,359.7, 8.6, -0.4,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
827410,2021-06-25 14:49:12,36.162678,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,3.80950882,102.028546572,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,3.802798,-0.223694,0,359.6, 8.3, 0.2,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
827590,2021-06-25 14:49:12,36.16268,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,3.802798,102.619097772,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,3.802798,0,0,359.7, 7.3, 0.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
827790,2021-06-25 14:49:12,36.162682,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,3.802798,103.211617476,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,3.802798,0,0,359.8, 6.8, 2,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
827900,2021-06-25 14:49:13,36.162684,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.026492,103.8057776,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0,0,359.8, 6.6, 1.4,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
828070,2021-06-25 14:49:13,36.162685,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.026492,104.103349788,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0,0,359.8, 5.9, 0,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
828320,2021-06-25 14:49:13,36.162687,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.250186,104.700134584,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0,0,359.8, 6, -0.1,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
828460,2021-06-25 14:49:13,36.162689,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.47388,105.2985598,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.47388,0,0,359.8, 7.3, 0.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
828610,2021-06-25 14:49:13,36.16269,-96.835394,32.152232,36.3188988,1033.9133165498,1070.2322153498,30.511812,4.47835388,105.598428576,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.47388,0,-0.223694,0, 8.8, 0.5,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
828880,2021-06-25 14:49:13,36.162694,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,4.25689682,106.967523108,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0.223694,0,0.4, 10.6, -0.7,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
829060,2021-06-25 14:49:14,36.162695,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,4.03320282,107.269032304,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0.223694,0,0.4, 10, -1.5,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
829210,2021-06-25 14:49:14,36.162697,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,4.03320282,107.872706864,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0.223694,0,0.5, 8.5, -1.9,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
829310,2021-06-25 14:49:14,36.162698,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.511812,4.03320282,108.175528396,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0.223694,0,0.4, 6.6, -2.7,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
829440,2021-06-25 14:49:14,36.1627,-96.835392,32.152232,36.3845156,1033.8476997498,1070.2322153498,30.511812,4.25689682,108.94521346,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0.223694,0,0.3, 7, -3.5,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
829560,2021-06-25 14:49:14,36.162702,-96.835392,32.152232,36.3845156,1033.8476997498,1070.2322153498,30.511812,4.47388,109.55216886,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.47388,0,0,0, 8.2, -4.1,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
829890,2021-06-25 14:49:15,36.162705,-96.835392,32.152232,36.3845156,1033.8476997498,1070.2322153498,30.839896,4.250186,110.465226632,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.250186,0,0,359.3, 12.6, -2.2,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
830080,2021-06-25 14:49:15,36.162706,-96.835392,32.152232,36.3845156,1033.8476997498,1070.2322153498,30.839896,4.026492,110.770016668,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,4.026492,0,0,359.4, 15.3, -1.2,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
830200,2021-06-25 14:49:15,36.162708,-96.835392,32.152232,36.3845156,1033.8476997498,1070.2322153498,30.839896,3.579104,111.38123716,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,3.579104,0,0,359.6, 17.1, -0.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
830380,2021-06-25 14:49:15,36.162709,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,3.35541,111.527890708,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,3.35541,0,0,0, 18, 0,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
830610,2021-06-25 14:49:15,36.16271,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,2.908022,111.834649248,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,2.908022,0,0,0.1, 18.1, -0.2,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
830670,2021-06-25 14:49:15,36.162711,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,2.684328,112.142063956,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,2.684328,0,0,0.2, 17.8, -1.3,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
830850,2021-06-25 14:49:15,36.162712,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.511812,2.460634,112.449478664,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,2.460634,0,0,0.1, 17.9, -2.4,0,0,1024,1024,1024,1024,0,0,33,3.641,3.661,3.668,3.625,0,0,16.16,131,1070.2322153498,32.152232,14,Waypoint,
831000,2021-06-25 14:49:16,36.162713,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.511812,2.23694,112.75754954,16,0,14.565,1071.2164673498,33.136484,7.49598594,121.934387104,2.23694,0,0,0.1, 17.9, -2.2,0,0,1024,1024,1024,1024,0,0,32,3.641,3.661,3.668,3.625,0,0,15.666,131,1070.2322153498,32.152232,14,Waypoint,
831080,2021-06-25 14:49:16,36.162713,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.511812,1.789552,112.75754954,16,0,14.565,1071.2164673498,33.136484,7.49598594,121.934387104,1.789552,0,0,0, 17.7, -1.8,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,15.666,131,1070.2322153498,32.152232,14,Waypoint,
831220,2021-06-25 14:49:16,36.162714,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.511812,1.565858,113.065620416,16,0,14.565,1071.2164673498,33.136484,7.49598594,121.934387104,1.565858,0,0,0, 17.4, -1.1,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,15.666,131,1070.2322153498,32.152232,14,Waypoint,
831360,2021-06-25 14:49:16,36.162714,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.511812,1.342164,113.065620416,16,0,14.565,1071.2164673498,33.136484,7.49598594,121.934387104,1.342164,0,0,0.1, 16.7, -0.5,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,15.666,131,1070.5602993498,32.480316,14,Waypoint,
831510,2021-06-25 14:49:16,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,1.11847,113.37434746,16,0,14.565,1071.2164673498,33.136484,7.49598594,121.934387104,1.11847,0,0,0.1, 15.5, -0.7,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,15.666,131,1070.5602993498,32.480316,14,Waypoint,
831670,2021-06-25 14:49:16,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0.894776,113.37434746,16,0,14.565,1071.2164673498,33.136484,7.49598594,121.934387104,0.894776,0,0,0.2, 14.7, -1,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,15.666,131,1070.5602993498,32.480316,14,Waypoint,
831900,2021-06-25 14:49:17,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0.447388,113.37434746,16,0,14.565,1071.2164673498,33.136484,7.49598594,121.934387104,0.447388,0,0,0, 14.1, -0.3,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,15.666,131,1070.5602993498,32.480316,14,Waypoint,
832050,2021-06-25 14:49:17,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0.223694,113.37434746,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,0.223694,0,0,0, 13.5, -0.4,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.5602993498,32.480316,14,Waypoint,
832150,2021-06-25 14:49:17,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0.223694,113.37434746,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,0.223694,0,0,0, 12.8, -0.9,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.5602993498,32.480316,14,Waypoint,
832250,2021-06-25 14:49:17,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0,113.37434746,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,0,0,0,359.9, 12.6, -0.8,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.5602993498,32.480316,14,Waypoint,
832410,2021-06-25 14:49:17,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0,113.37434746,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,0,0,0,0, 12.7, -0.2,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.5602993498,32.480316,14,Waypoint,
832630,2021-06-25 14:49:17,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0,113.37434746,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,0,0,0,0, 13, 0,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.5602993498,32.480316,14,Waypoint,
832830,2021-06-25 14:49:17,36.162715,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0.223694,113.37434746,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,-0.223694,0,0,359.9, 10.5, -1.5,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.5602993498,32.480316,14,Waypoint,
833020,2021-06-25 14:49:18,36.162714,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.223694,113.065620416,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,-0.223694,0,0,0, 9.3, -1,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.2322153498,32.152232,14,Waypoint,
833240,2021-06-25 14:49:18,36.162714,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.223694,113.065620416,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,-0.223694,0,0,0, 9.1, -0.5,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.2322153498,32.152232,14,Waypoint,
833470,2021-06-25 14:49:18,36.162714,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.223694,113.065620416,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,-0.223694,0,0,0, 8.5, -0.7,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.2322153498,32.152232,14,Waypoint,
833580,2021-06-25 14:49:18,36.162714,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.447388,113.065620416,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,-0.447388,0,0,359.9, 7.4, -1.6,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.2322153498,32.152232,14,Waypoint,
833680,2021-06-25 14:49:18,36.162714,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.447388,113.065620416,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,-0.447388,0,0,359.9, 7.9, -0.3,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.2322153498,32.152232,14,Waypoint,
833780,2021-06-25 14:49:18,36.162713,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.447388,112.75754954,16,0,14.51,1071.2164673498,33.136484,7.49598594,121.934387104,-0.447388,0,0,0, 8.6, 0.6,0,0,1024,1024,1024,1024,0.1,0,32,3.641,3.661,3.668,3.625,0,0,16.166,131,1070.2322153498,32.152232,14,Waypoint,
833950,2021-06-25 14:49:19,36.162713,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.50107456,112.75754954,16,0,14.483,1071.2164673498,33.136484,7.49598594,121.934387104,-0.447388,0.223694,0,0.3, 8.4, 0.4,0,0,1024,1024,1024,1024,0.1,0,32,3.631,3.653,3.659,3.613,0,0,15.88,131,1070.2322153498,32.152232,14,Waypoint,
834130,2021-06-25 14:49:19,36.162713,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.80753534,112.75754954,16,0,14.483,1071.2164673498,33.136484,7.49598594,121.934387104,-0.671082,0.447388,0,0.3, 6.9, -1.5,0,0,1024,1024,1024,1024,0.1,0,32,3.631,3.653,3.659,3.613,0,0,15.88,131,1070.2322153498,32.152232,14,Waypoint,
834230,2021-06-25 14:49:19,36.162713,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.63305402,112.75754954,16,0,14.483,1071.2164673498,33.136484,7.49598594,121.934387104,-0.447388,0.447388,0,0.3, 5.1, -3.2,0,0,1024,1024,1024,1024,0.1,0,32,3.631,3.653,3.659,3.613,0,0,15.88,131,1070.2322153498,32.152232,14,Waypoint,
834380,2021-06-25 14:49:19,36.162713,-96.835393,32.480316,36.6797912,1033.8805081498,1070.5602993498,30.839896,0.50107456,112.75754954,16,0,14.483,1071.2164673498,33.136484,7.49598594,121.934387104,-0.447388,0.223694,0,0.5, 4.5, -4,0,0,1024,1024,1024,1024,0.1,0,32,3.631,3.653,3.659,3.613,0,0,15.88,131,1070.5602993498,32.480316,14,Waypoint,
834540,2021-06-25 14:49:19,36.162713,-96.835393,32.152232,36.3517072,1033.8805081498,1070.2322153498,30.839896,0.223694,112.75754954,16,0,14.483,1071.2164673498,33.136484,7.49598594,121.934387104,-0.223694,0,0,0.4, 5.8, -3.6,0,0,1024,1024,1024,1024,0.1,0,32,3.631,3.653,3.659,3.613,0,0,15.88,131,1070.2322153498,32.152232,14,Waypoint,
834680,2021-06-25 14:49:19,36.162712,-96.835392,32.152232,36.3845156,1033.8476997498,1070.2322153498,30.839896,0.31540854,112.607943236,16,0,14.483,1071.2164673498,33.136484,7.49598594,121.934387104,-0.223694,0.223694,0,0.3, 7.9, -3,0,0,1024,1024,1024,1024,0.1,0,32,3.631,3.653,3.659,3.613,0,0,15.88,131,1070.2322153498,32.152232,14,Waypoint,
